name,source,reported lag,expected lag,retrieved lag,lag_error_plus,lag_error_minus,sim. coverage_fraction,redshift,baseline,cadence,sim_cadence,epochs,sim_epochs,SN,sim_sn,luminosity,flag
NGC 4253,Bentz2013,6.16,10.077048141361027,9.88476200657407,0.41608509794382975,0.7951406004664605,1.0,0.01293,68.0,1.01,1.01,50,68,50,50,3.2359365692962677e+42,0
NGC 4593,Bentz2013,3.73,13.284136617106489,12.940939696795882,0.7217719831247749,1.1481796436753964,0.973404255319149,0.009,188.0,1.0,1.0,25,183,50,50,7.413102413009131e+42,2
NGC 4748,Bentz2013,5.55,9.923540961321022,9.801229154346458,0.7023823738960147,0.7682045820829142,1.0,0.01463,68.0,1.0,1.0,45,68,58,58,3.090295432513605e+42,0
Mrk 279,Bentz2013,16.7,23.98832919019491,30.610485788221325,121.31875642342902,17.867266806223185,0.53125,0.03045,374.0,-1.0,11.9375,16,17,14,14,4.365158322401665e+43,0
Mrk 290,Bentz2013,8.72,15.971044999346026,15.763597703643839,0.4116073069043651,1.4956985644626677,1.0,0.02958,117.0,0.52,0.52,100,225,74,74,1.2882495516931324e+43,0
NGC 6814,Bentz2013,6.64,7.0794578438413645,6.73618712929479,0.4087714997209133,1.0941131381194857,1.0,0.00521,68.0,1.01,1.01,45,68,27,27,1.122018454301956e+42,0
PG 0804+761 ,Hu2021,72.9,63.87178752647465,62.77167258358142,13.815672222145878,21.270553666987766,0.5343137254901961,0.1,1019.0,5.0,5.0,149,109,423,423,8.24e+44,0
RM018,Shen2024,46.76148889879819,48.481040728155875,47.57137720549817,22.950813959406723,23.56970236669725,0.5303030303030303,0.8482711283663913,2368.987,11.969000000000051,11.969000000000051,90,105,11,11,3.603427614452012e+44,0
PG 1322+65,Hu2021,30.3,54.32536502265034,53.15466304170651,14.54665505019004,21.074042377764776,0.5596330275229358,0.168,974.0,9.0,9.0,87,61,292,292,5.070000000000001e+44,0
PG 1404+226 ,Hu2021,21.4,34.33496875730227,34.218816825627144,12.009741276075871,10.359547882310267,0.5044642857142857,0.098,1120.0,5.0,5.0,92,113,175,175,1.28e+44,0
PG 1617+175 ,Hu2021,34.3,45.40432639736045,44.199304547277144,1.7626904129041279,2.001329986872335,1.0,0.114,172.0,5.0,5.0,34,35,245,245,2.96e+44,0
Mrk 335,Hu2021,17.0,20.438762071738843,19.952760505463225,1.057966561581182,1.1602650483294923,0.9104477611940298,0.02579,200.0,3.0,3.0,44,61,345,345,2.7e+43,0
PG 1440+356,Hu2021,34.5,40.301707666636055,40.03798026768548,13.502332992489002,13.327676027252004,0.533678756476684,0.079,1157.0,6.0,6.0,109,103,314,314,2.07e+44,0
PG 0838+770,Hu2021,43.1,33.130852687864916,31.92981273179339,6.213522206379238,10.04371447036921,0.5705521472392638,0.1316,976.0,6.0,6.0,102,93,181,181,1.15e+44,0
PG 1115+407,Hu2021,54.4,42.51433834863079,41.220550436872486,6.19667158198142,12.129300850584862,0.6391752577319587,0.1542,579.0,6.0,6.0,62,62,201,201,2.4300000000000005e+44,0
[HSN2016] J211.31+25.92,Hu2021,95.9,55.78585771694591,52.27678961603927,15.892768421088519,26.301687715979135,0.5873015873015873,0.1643,438.0,7.0,7.0,41,37,280,280,5.490000000000001e+44,2
PG 1415+451,Hu2021,30.0,37.74125235618267,38.350392080905195,14.18132104636922,11.982268288840647,0.5185185185185185,0.1132,1130.0,7.0,7.0,93,84,201,201,1.7000000000000001e+44,0
PG 1448+273,Hu2021,30.1,37.88868062000672,36.323145069739944,8.814852704995516,10.71572805917619,0.5705521472392638,0.0646,975.0,6.0,6.0,94,93,222,222,1.7200000000000002e+44,0
DES J034028.46-292902.41,McDougall2025,16.0,53.70317963702519,58.44348529760426,19.86093440690295,33.736755959481656,0.5277777777777778,0.31,2150.0,-1.0,60.833333333333336,18,19,-1,100,4.897788193684436e+44,2
RM029,Shen2024,10.706741892819208,31.673528147272005,31.75839646194711,13.82945350982806,14.632804627560901,0.5303030303030303,0.815814553393883,2368.987,11.969000000000051,11.969000000000051,90,105,11,11,1.0048224456569024e+44,2
PG 1519+226,Hu2021,73.1,46.109162209022244,44.571583786262245,13.758095767131543,14.749915999566774,0.584,0.1351,871.0,7.0,7.0,79,73,311,311,3.1000000000000004e+44,2
PG 1535+547,Hu2021,25.9,28.077989890847316,27.99108156360369,0.15073449797291616,2.7626159691486087,0.9387755102040817,0.0385,194.0,4.0,4.0,36,46,408,408,7e+43,0
PG 1552+085,Hu2021,25.0,39.50737764737802,38.32727940695307,8.532102588613164,13.922496716425446,0.5873015873015873,0.1187,878.0,7.0,7.0,66,74,223,223,1.95e+44,0
PG 1626+554,Hu2021,77.1,50.364800928740856,48.27282585096475,6.899511295023274,24.215397846722546,0.6372549019607843,0.1316,507.0,5.0,5.0,67,65,-1,100,4.0400000000000005e+44,2
RM016,Grier2017,32.0,58.43414133735163,23.272742732134724,17.6297876870928,36.552206025585804,1.0,0.8497638180216529,176.98000000000047,4.037100000000464,4.037100000000464,32,44,16,16,6.309573444801891e+44,3
RM017,Grier2017,25.5,29.286445646252332,27.5477014637182,4.388540845858362,7.742824099568875,1.0,0.4565020752060682,176.98000000000047,4.037100000000464,4.037100000000464,32,44,28,28,7.943282347242789e+43,0
RM021,Grier2017,43.9,46.41588833612777,20.15733548391863,16.286754109647013,34.29327038030618,1.0,1.027185500417937,176.98000000000047,4.037100000000464,4.037100000000464,32,44,6,6,3.1622776601683794e+44,3
RM033,Grier2017,26.5,34.14548873833604,30.84511449665479,8.464467428957395,29.65715947656792,1.0,0.7150925219095368,176.98000000000047,4.037100000000464,4.037100000000464,32,44,19,19,1.2589254117941713e+44,0
RM101,Grier2017,21.4,42.98662347082272,41.78773388806002,3.2797154159734063,5.188577334329324,1.0,0.457769277152676,176.98000000000047,4.037100000000464,4.037100000000464,32,44,92,92,2.5118864315095717e+44,1
RM160,Grier2017,21.9,27.122725793320225,26.910797244290247,1.3055149467995797,3.4569753319357943,1.0,0.3598248558032997,176.98000000000047,4.037100000000464,4.037100000000464,32,44,49,49,6.309573444801891e+43,0
RM033,Shen2024,30.725889005384964,42.59284601623732,42.19479666731379,14.066536430052764,13.800484145952666,0.5392670157068062,0.7150925219095368,2368.987,12.427499999999782,12.427499999999782,89,103,47,47,2.443486706525892e+44,0
RM177,Grier2017,10.1,31.62277660168379,30.28620410976015,4.309078720507067,5.599995668177634,1.0,0.48202777388913387,176.98000000000047,4.037100000000464,4.037100000000464,32,44,38,38,1e+44,2
RM191,Grier2017,8.5,23.263050671536288,22.188061009207175,8.890272349853728,11.268562313357029,1.0,0.4418876212683127,176.98000000000047,4.037100000000464,4.037100000000464,32,44,13,13,3.9810717055349854e+43,2
RM215,Grier2017,32.9,36.869450645195826,27.202387046991507,11.929632689380323,35.98426003066593,1.0,0.8848040766215153,176.98000000000047,4.037100000000464,4.037100000000464,32,44,11,11,1.5848931924611238e+44,0
RM229,Grier2017,16.2,23.263050671536288,22.701522088093647,4.6115193137941795,9.797174831581213,1.0,0.4698148608852726,176.98000000000047,4.037100000000464,4.037100000000464,32,44,15,15,3.9810717055349854e+43,0
RM265,Grier2017,8.5,36.869450645195826,28.54677635758782,13.016097940884304,35.25798258383743,1.0,0.7359680784294624,176.98000000000047,4.037100000000464,4.037100000000464,32,44,10,10,1.5848931924611238e+44,2
RM267,Grier2017,20.4,34.14548873833604,32.427759134347816,4.220384194945112,17.352482773116183,1.0,0.5878838493487144,176.98000000000047,4.054450000000088,4.054450000000088,31,44,31,31,1.2589254117941713e+44,0
RM272,Grier2017,15.1,29.28644564625233,29.002148774032356,2.4873545303274867,5.887214712865596,1.0,0.26289998777232126,176.98000000000047,4.037100000000464,4.037100000000464,32,44,42,42,7.943282347242789e+43,0
RM300,Grier2017,30.4,46.41588833612777,35.07224662960846,9.810418637652717,37.25213841938238,1.0,0.646045963627256,176.98000000000047,4.037100000000464,4.037100000000464,32,44,19,19,3.1622776601683794e+44,0
RM301,Grier2017,12.8,34.14548873833604,32.21978077326743,7.154394760192801,17.917430809264815,1.0,0.5482282276159136,176.98000000000047,4.037100000000464,4.037100000000464,32,44,23,23,1.2589254117941713e+44,2
RM305,Grier2017,53.5,36.869450645195826,34.681733635760224,5.289124836625753,14.45113287075668,1.0,0.5273078039163455,176.98000000000047,4.037100000000464,4.037100000000464,32,44,32,32,1.5848931924611238e+44,2
RM078,Shen2024,52.83658053130658,43.171959703089705,43.29607755075103,17.21396545591338,14.789941898813183,0.5303030303030303,0.58246467805313,2368.987,11.969000000000051,11.969000000000051,90,105,40,40,2.544516603314976e+44,0
RM316,Grier2017,11.9,68.12920690579611,16.0540895016033,27.076377102376092,31.747162507016327,1.0,0.6778574339590024,176.98000000000047,4.037100000000464,4.037100000000464,32,44,66,66,1e+45,3
RM320,Grier2017,25.2,19.952623149688776,18.880020980153855,3.5441150686423235,3.7282823737167625,1.0,0.26508822214666483,176.98000000000047,4.037100000000464,4.037100000000464,32,44,21,21,2.511886431509572e+43,0
